確度,部門,プロジェクト名,内外,BIZ,S/L,AOコード,AOコード名,請求先,ヒト・モノ,売上1月,外注費1月,原価経費1月,社内人件費1月,売上総利益1月,率1月,売上2月,外注費2月,原価経費2月,社内人件費2月,売上総利益2月,率2月,売上3月,外注費3月,原価経費3月,社内人件費3月,売上総利益3月,率3月,売上4月,外注費4月,原価経費4月,社内人件費4月,売上総利益4月,率4月,売上5月,外注費5月,原価経費5月,社内人件費5月,売上総利益5月,率5月,売上6月,外注費6月,原価経費6月,社内人件費6月,売上総利益6月,率6月,売上7月,外注費7月,原価経費7月,社内人件費7月,売上総利益7月,率7月,売上8月,外注費8月,原価経費8月,社内人件費8月,売上総利益8月,率8月,売上9月,外注費9月,原価経費9月,社内人件費9月,売上総利益9月,率9月,売上10月,外注費10月,原価経費10月,社内人件費10月,売上総利益10月,率10月,売上11月,外注費11月,原価経費11月,社内人件費11月,売上総利益11月,率11月,売上12月,外注費12月,原価経費12月,社内人件費12月,売上総利益12月,率12月
①,HCM,栄光 在宅勤務実績管理対応,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,290815,258500,,,32315,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,TG保守（ソフトハート北田）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,1133333,850000,,,283333,0.25,1133333,850000,,,283333,0.25,1133333,850000,0,0,283333,0.25,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,0,0,0,0
①,HCM,TG保守（ソフトハート川添）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,1000000,750000,,,250000,0.25,1000000,750000,,,250000,0.25,1000000,750000,,,250000,0.25,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,TG保守（ソフトハート安岐）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,866666,650000,,,216666,0.25,866666,650000,,,216666,0.25,866666,650000,,,216666,0.25,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,MUBK リオーダ-MUBK様向け法制度対応PTF対応（2021年3月リリース分）（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287722,255750,0,0,31972,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,MUBK リオーダ-MUBK様向け欠勤（傷病・事故）取り扱い変更対応（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362525,2100000,0,0,262525,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,ポーラリオーダ-ポーラ様向け安否確認システムI/F（開発）（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880310,2560250,0,0,320060,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,日本光電 保守,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,1800280,1600000,0,0,200280,0.111
①,HCM,制度変更PTF（2021年3月分）適用作業,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,170156,151250,,,18906,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
③,HCM,伊藤忠建材様向け 就業追加対応,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,HCM,AOKI リオーダ-AOKI様向けバージョンアップ対応（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,ISID POSITIVE給与開発,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2615000,1511000,0,0,1104000,0.422,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,ISID POSITIVE給与開発6月,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,3597000,2444500,,,1152500,0.32,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,開発・保守案件6月追加契約,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,984375,875000,,,109375,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,MUBK リオーダ-MUBK様向け賞与汎用テーブル桁数変更対応（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258331,229600,0,0,28731,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,AMD様向けSTAFFBRAIN法改正対応PTF（2021年3月分）適用対応,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,170156,151250,,,18906,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
③,HCM,NNN評価シート改修対応,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,SS,STRAVIS保守作業,内,BS,5c 業務受託ｻｰﾋﾞｽ,309,STRAVIS,ISID,ヒト,7626150,1410000,,4874100,1342050,0.176,7626150,1410000,,4874100,1342050,0.176,7626150,1410000,,4874100,1342050,0.176,7626150,1410000,,4874100,1342050,0.176,7626150,1410000,,4874100,1342050,0.176,7626150,1410000,,4874100,1342050,0.176,8381000,1410000,,5237100,1733900,0.207,8381000,1410000,,5237100,1733900,0.207,8381000,1410000,,5237100,1733900,0.207,8381000,1410000,,5237100,1733900,0.207,8381000,1410000,,5237100,1733900,0.207,8381000,1410000,,5237100,1733900,0.207
①,SS,STRAVISアドオン開発保守,内,BS,5c 業務受託ｻｰﾋﾞｽ,309,STRAVIS,ISID,ヒト,1611600,1363800,,,247800,0.154,1611600,1363800,,0,247800,0.154,1611600,1363800,,0,247800,0.154,1611600,1363800,,0,247800,0.154,1611600,1363800,,0,247800,0.154,1611600,1363800,,0,247800,0.154,1668000,1363800,,0,304200,0.182,1668000,1363800,,0,304200,0.182,1668000,1363800,,0,304200,0.182,1668000,1363800,,0,304200,0.182,1668000,1363800,,0,304200,0.182,1668000,1363800,,0,304200,0.182
①,SS,STRAVIS関連WEB管理作業,内,BS,5c 業務受託ｻｰﾋﾞｽ,309,STRAVIS,ISID,ヒト,50000,,,30030,19970,0.399,50000,0,,30030,19970,0.399,50000,0,,30030,19970,0.399,50000,0,,30030,19970,0.399,50000,0,,30030,19970,0.399,50000,0,,30030,19970,0.399,50000,0,,30030,19970,0.399,50000,0,,30030,19970,0.399,50000,0,,30030,19970,0.399,50000,0,,30030,19970,0.399,50000,0,,30030,19970,0.399,50000,0,,30030,19970,0.399
①,SS,POSITIVE関連WEB管理作業,内,BS,5c 業務受託ｻｰﾋﾞｽ,309,STRAVIS,ISID,ヒト,20000,,,12870,7130,0.357,20000,0,,12870,7130,0.357,20000,0,,12870,7130,0.357,20000,0,,12870,7130,0.357,20000,0,,12870,7130,0.357,20000,0,,12870,7130,0.357,20000,0,,12870,7130,0.357,20000,0,,12870,7130,0.357,20000,0,,12870,7130,0.357,20000,0,,12870,7130,0.357,20000,0,,12870,7130,0.357,20000,0,,12870,7130,0.357
①,SS,STRAVIS導入作業,内,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,4652800,,,3663000,989800,0.213,4652800,0,,3663000,989800,0.213,4652800,0,,3663000,989800,0.213,4652800,0,,3663000,989800,0.213,4652800,0,,3663000,989800,0.213,4652800,0,,3663000,989800,0.213,4772000,0,,3663000,1109000,0.232,4772000,0,,3663000,1109000,0.232,4772000,0,,3663000,1109000,0.232,4772000,0,,3663000,1109000,0.232,4772000,0,,3663000,1109000,0.232,4772000,0,,3663000,1109000,0.232
①,SS,CI*X導入(社員1名:上田(0.5人月),内,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,0,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0
①,SS,STRAVISサポート(Mamasan社分),内,BS,5c 業務受託ｻｰﾋﾞｽ,309,STRAVIS,ISID,ヒト,1470000,1140000,,,330000,0.224,1470000,1140000,,0,330000,0.224,1470000,1140000,,0,330000,0.224,1470000,1140000,,0,330000,0.224,1470000,1222500,,0,247500,0.168,1470000,1222500,,0,247500,0.168,1470000,1140000,,0,330000,0.224,1470000,1140000,,0,330000,0.224,1470000,1140000,,0,330000,0.224,1470000,1140000,,0,330000,0.224,1470000,1140000,,0,330000,0.224,1470000,1140000,,0,330000,0.224
①,SS,STRAVIS(保守_単価アップ2021年追加分）,内,BS,5c 業務受託ｻｰﾋﾞｽ,309,STRAVIS,ISID,ヒト,322350,,,,322350,1,322350,,,,322350,1,322350,,,,322350,1,322350,,,,322350,1,322350,,,,322350,1,322350,,,,322350,1,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0
①,SS,STRAVIS(アドオン_単価アップ2021年追加分）,内,BS,5c 業務受託ｻｰﾋﾞｽ,309,STRAVIS,ISID,ヒト,56400,,,,56400,1,56400,,,,56400,1,56400,,,,56400,1,56400,,,,56400,1,56400,,,,56400,1,56400,,,,56400,1,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0
①,SS,STRAVIS(導入_単価アップ2021年追加分）,内,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,119200,,,,119200,1,119200,,,,119200,1,119200,,,,119200,1,119200,,,,119200,1,119200,,,,119200,1,119200,,,,119200,1,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0
①,SS,Ci*X(社員1名　単価アップ2021年追加分),内,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0
④,SS,★STRAVISアドオン(TP1名 1月～）,対象外,BS,5c 業務受託ｻｰﾋﾞｽ,309,STRAVIS,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,SS,STRAVIS導入(社員 角度変更後既存案件にマージ),内,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,292500,,,495000,-202500,-0.692,585000,,,495000,90000,0.154,585000,,,495000,90000,0.154,585000,,,495000,90000,0.154,585000,,,495000,90000,0.154,585000,,,495000,90000,0.154,585000,,,495000,90000,0.154,585000,,,495000,90000,0.154,585000,,,495000,90000,0.154,585000,,,495000,90000,0.154,585000,,,495000,90000,0.154,585000,,,495000,90000,0.154
④,SS,★CI*X導入(TP1名 2月～),対象外,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,SS,CI*X導入(中採社員4月～),内,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,SS,★CI*X導入(TP1名 7月~),対象外,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,SS,★CI*X導入(TP1名 10月~),対象外,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,SS,STRAVISアドオン開発保守TP追加(IT諸隈),内,BS,5c 業務受託ｻｰﾋﾞｽ,309,STRAVIS,ISID,ヒト,917500,780000,,,137500,0.15,917500,780000,,,137500,0.15,917500,780000,,,137500,0.15,917500,780000,,,137500,0.15,917500,780000,,,137500,0.15,917500,780000,,,137500,0.15,917500,780000,,,137500,0.15,917500,780000,,,137500,0.15,917500,780000,,,137500,0.15,917500,780000,,,137500,0.15,917500,780000,,,137500,0.15,917500,780000,,,137500,0.15
①,SS,STRAVIS保守作業(イービジネス鄭),内,BS,5c 業務受託ｻｰﾋﾞｽ,309,STRAVIS,ISID,ヒト,300000,300000,,,0,0,300000,300000,,,0,0,300000,300000,,,0,0,350000,300000,,,50000,0.143,350000,300000,,,50000,0.143,350000,300000,,,50000,0.143,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,SS,STRAVISマニュアル作成支援業務,内,BS,5c 業務受託ｻｰﾋﾞｽ,309,STRAVIS,ISID,ヒト,48000,35200,,,12800,0.267,216000,158400,,,57600,0.267,276000,202400,,,73600,0.267,90000,66000,,,24000,0.267,90000,66000,,,24000,0.267,90000,66000,,,24000,0.267,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,SS,CI*X導入(クボタ　3-4月案件）,内,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,,,,,0,0,,,,,0,0,0,,,0,0,0,778500,,,653400,125100,0.161,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,SS,CI*X導入(カネカ　3-5月案件）,内,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,,,,,0,0,,,,,0,0,0,,,0,0,0,0,,,0,0,0,100000,,,72600,27400,0.274,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,SS,CI*X導入(クボタ　5-6月案件）,内,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,,,0,0,0,1000000,,,726000,274000,0.274,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
③,SS,CI*X導入(no-name案件）,内,BS,2a 個別案件型ｼｽﾃﾑ開発,309,STRAVIS,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,プ基技,STRAVISインフラ支援　単月契約TP,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,211,STRSVISｲﾝﾌﾗ,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,320000,276000,0,0,44000,0.138,320000,276000,,,44000,0.138,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,プ基技,STRAVISインフラ支援（受注）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,211,STRSVISｲﾝﾌﾗ,ISID,ヒト,17870000,9394000,100000,5907000,2469000,0.138,17660000,8920000,50000,5907000,2783000,0.158,17660000,8920000,50000,5907000,2783000,0.158,17600000,8846000,50000,5907000,2797000,0.159,17280000,8570000,50000,5907000,2753000,0.159,17280000,8570000,50000,5907000,2753000,0.159,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
②,プ基技,STRAVISインフラ支援（確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,211,STRSVISｲﾝﾌﾗ,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16960000,8364000,100000,5907000,2589000,0.153,16960000,8364000,100000,5907000,2589000,0.153,16960000,8364000,100000,5907000,2589000,0.153,16960000,8364000,100000,5907000,2589000,0.153,16960000,8364000,100000,5907000,2589000,0.153,16960000,8364000,100000,5907000,2589000,0.153
③,プ基技,STRAVISインフラ支援（未確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,211,STRSVISｲﾝﾌﾗ,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,プ基技,★増員 Stravis,対象外,BS,5a 個別運用保守ｻｰﾋﾞｽ,211,STRSVISｲﾝﾌﾗ,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,プ基技,POSITIVEインフラ支援　東（受注）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,210,HCMインフラ,ISID,ヒト,4051000,1400000,35000,2323200,292800,0.072,4051000,1400000,35000,2323200,292800,0.072,4051000,1400000,35000,2323200,292800,0.072,5050000,1640000,35000,2323200,1051800,0.208,5050000,1640000,35000,2323200,1051800,0.208,5050000,1640000,35000,2323200,1051800,0.208,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
②,プ基技,POSITIVEインフラ支援　東（確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,210,HCMインフラ,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051000,840000,35000,2323200,852800,0.211,4051000,840000,35000,2323200,852800,0.211,4051000,840000,35000,2323200,852800,0.211,4051000,840000,35000,2323200,852800,0.211,4051000,840000,35000,2323200,852800,0.211,4051000,840000,35000,2323200,852800,0.211
③,プ基技,POSITIVEインフラ支援　東（未確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,210,HCMインフラ,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,プ基技,増員 Positive,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,210,HCMインフラ,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,プ基技,POSITIVE ISID給与導入インフラ,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,210,HCMインフラ,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,402500,0,254100,0,148400,0.369,862500,0,544500,0,318000,0.369,862500,0,544500,0,318000,0.369,575000,0,363000,0,212000,0.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0
③,プ基技,POSITIVE ISID給与導入インフラ【未確定】,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,210,HCMインフラ,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,プ基技,ISID POSITIVE 給与 AWS利用料(確定),内,BS,5a 個別運用保守ｻｰﾋﾞｽ,210,HCMインフラ,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,0,0,0,0,0,0,86334,0,77700,0,8634,0.1,196682,0,177014,0,19668,0.1,278574,0,250716,0,27858,0.1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
③,プ基技,ISID POSITIVE 給与 AWS利用料(未確定),内,BS,5a 個別運用保守ｻｰﾋﾞｽ,210,HCMインフラ,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,ソリ開1,モスフードサービス様アプリ保守運用作業(1Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,6100000,2224000,30000,2042700,1803300,0.296,6100000,2302000,30000,2042700,1725300,0.283,6100000,2380000,30000,1824900,1865100,0.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,モスフードサービス様アプリ保守運用作業(2Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100000,2380000,30000,2187900,1502100,0.246,6100000,2380000,30000,2187900,1502100,0.246,6100000,2380000,30000,2187900,1502100,0.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,モスフードサービス様アプリ保守運用作業(3Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100000,2380000,30000,2187900,1502100,0.246,6100000,2380000,30000,2187900,1502100,0.246,6100000,2380000,30000,2187900,1502100,0.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,モスフードサービス様アプリ保守運用作業(4Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100000,2380000,30000,2187900,1502100,0.246,6100000,2380000,30000,2187900,1502100,0.246,6100000,2380000,30000,2187900,1502100,0.246
①,ソリ開1,エムエイチエス様アプリ保守運用作業(1Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,300000,0,0,217800,82200,0.274,300000,0,0,217800,82200,0.274,300000,0,0,217800,82200,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,エムエイチエス様アプリ保守運用作業(2Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,217800,82200,0.274,300000,0,0,217800,82200,0.274,300000,0,0,217800,82200,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,エムエイチエス様アプリ保守運用作業(3Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,217800,82200,0.274,300000,0,0,217800,82200,0.274,300000,0,0,217800,82200,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,エムエイチエス様アプリ保守運用作業(4Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,217800,82200,0.274,300000,0,0,217800,82200,0.274,300000,0,0,217800,82200,0.274
④,ソリ開1,透明性ガイドライン(1Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,透明性ガイドライン(2Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
③,ソリ開1,透明性ガイドライン(3Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
③,ソリ開1,透明性ガイドライン(4Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
