会社コード,予実区分,計上年月,案件ナンバ,案件名,案件明細ナンバ,案件明細名,受注ナンバ,プロジェクトナンバ,第1階層コストセンタコード,第2階層コストセンタコード,コストセンタコード,コストセンタ名,科目コード,科目名,配賦用勘定科目区分,勘定科目区分,コストセンタ区分,原価属性,原価区分,サービスラインコード,プロジェクト区分,他勘定振替区分,コスト区分明細,配賦前フラグ,直課識別区分,発生事由区分,原価計算機能ID,配賦サブグループID,仕掛品コストセンタ区分,発生元識別キー,円貨換算金額（予算レート）,円貨換算金額（実績レート）,通貨,実績外貨金額,為替予実差,開発担当コストセンタコード,営業担当コストセンタコード
0007,2,202101,LAAN-1710-00223,GSUB 函館支社 非ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G3 SF/,1,G-GSUB 函館支社 非ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G3 SF/CT）,LAJC-1710-00399,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426575,2150,2150,JPY,2150,0,,
0007,2,202101,LAAN-1710-00223,GSUB 函館支社 非ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G3 SF/,1,G-GSUB 函館支社 非ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G3 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,2055,2055,,2055,0,AN7920,
0007,2,202101,LAAN-1711-00060,ISID_HWSW_AMO保守回線リプレイス,5,ISID_HWSW_AMO保守回線リプレイス(SRX300ｻﾌﾞｽｸﾘﾌﾟｼｮﾝ5年),LAJC-1711-00072,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426592,3733,3733,JPY,3733,0,,
0007,2,202101,LAAN-1711-00060,ISID_HWSW_AMO保守回線リプレイス,5,ISID_HWSW_AMO保守回線リプレイス(SRX300ｻﾌﾞｽｸﾘﾌﾟｼｮﾝ5年),,,AN500B,,AN50M0,事業管理部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,2975,2975,JPY,2975,0,,
0007,2,202101,LAAN-1711-00112,G-HSL TV会議ｼｽﾃﾑ,1,G-GSUB TV会議ｼｽﾃﾑ導入の件(HDｺﾑ),LAJC-1801-00296,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426608,27028,27028,JPY,27028,0,,
0007,2,202101,LAAN-1711-00112,G-HSL TV会議ｼｽﾃﾑ,1,G-GSUB TV会議ｼｽﾃﾑ導入の件(HDｺﾑ),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,25830,25830,,25830,0,AN7920,
0007,2,202101,LAAN-1711-00172,ﾉｰﾄPC 1台購入の件 (Microsoft Surface Book) ※ｷｬﾝﾍﾟｰﾝ,2,G-G2471-ﾉｰﾄPC 1台購入の件 (Microsoft Surface Book：保守) ※ｷｬﾝﾍﾟｰﾝ,LAJC-1711-00168,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426593,417,417,JPY,417,0,,
0007,2,202101,LAAN-1711-00172,ﾉｰﾄPC 1台購入の件 (Microsoft Surface Book) ※ｷｬﾝﾍﾟｰﾝ,2,G-G2471-ﾉｰﾄPC 1台購入の件 (Microsoft Surface Book：保守) ※ｷｬﾝﾍﾟｰﾝ,,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,396,396,JPY,396,0,,
0007,2,202101,LAAN-1711-00205,GSUB 関西支社 ESQ PC 2台購入の件（HP ProDesk 600 G3 SF/CT）,1,G-GSUB 関西支社 ESQ PC 2台購入の件（HP ProDesk 600 G3 SF/CT）,LAJC-1711-00219,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426580,3441,3441,JPY,3441,0,,
0007,2,202101,LAAN-1711-00205,GSUB 関西支社 ESQ PC 2台購入の件（HP ProDesk 600 G3 SF/CT）,1,G-GSUB 関西支社 ESQ PC 2台購入の件（HP ProDesk 600 G3 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,3288,3288,,3288,0,AN7920,
0007,2,202101,LAAN-1711-00206,GSUB 横浜支社 Mac1台 ﾘﾌﾟﾚｰｽの件(MacBook Pro 13ｲﾝﾁ：ﾊｰﾄﾞ),1,G-GSUB 横浜支社 Mac1台 ﾘﾌﾟﾚｰｽの件(MacBook Pro 13ｲﾝﾁ：ﾊｰﾄﾞ),LAJC-1711-00221,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426581,7785,7785,JPY,7785,0,,
0007,2,202101,LAAN-1711-00206,GSUB 横浜支社 Mac1台 ﾘﾌﾟﾚｰｽの件(MacBook Pro 13ｲﾝﾁ：ﾊｰﾄﾞ),1,G-GSUB 横浜支社 Mac1台 ﾘﾌﾟﾚｰｽの件(MacBook Pro 13ｲﾝﾁ：ﾊｰﾄﾞ),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,7440,7440,,7440,0,AN7920,
0007,2,202101,LAAN-1711-00208,GSUB 仙台支社 Mac1台 導入の件(iMac 27inch Retina 5K),1,G-GSUB 仙台支社 Mac1台 導入の件(iMac 27inch Retina 5K),LAJC-1711-00225,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426582,10876,10876,JPY,10876,0,,
0007,2,202101,LAAN-1711-00208,GSUB 仙台支社 Mac1台 導入の件(iMac 27inch Retina 5K),1,G-GSUB 仙台支社 Mac1台 導入の件(iMac 27inch Retina 5K),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,10394,10394,,10394,0,AN7920,
0007,2,202101,LAAN-1711-00209,GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G3 SF/CT）,1,G-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G3 SF/CT）,LAJC-1711-00232,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426583,3569,3569,JPY,3569,0,,
0007,2,202101,LAAN-1711-00209,GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G3 SF/CT）,1,G-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G3 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,3411,3411,,3411,0,AN7920,
0007,2,202101,LAAN-1711-00212,GSUB ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(RICOH IPSiO SP6330) ※200,1,G-GSUB ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(RICOH IPSiO SP6330) ※200861,LAJC-1711-00236,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426584,3537,3537,JPY,3537,0,,
0007,2,202101,LAAN-1711-00212,GSUB ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(RICOH IPSiO SP6330) ※200,1,G-GSUB ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(RICOH IPSiO SP6330) ※200861,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,3380,3380,,3380,0,AN7920,
0007,2,202101,LAAN-1711-00213,GSUB ESQ PC 10台導入の件（HP ProDesk 600 G3 SF/CT）,1,G-GSUB ESQ PC 10台導入の件（HP ProDesk 600 G3 SF/CT）,LAJC-1711-00329,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426591,16748,16748,JPY,16748,0,,
0007,2,202101,LAAN-1711-00213,GSUB ESQ PC 10台導入の件（HP ProDesk 600 G3 SF/CT）,1,G-GSUB ESQ PC 10台導入の件（HP ProDesk 600 G3 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,16005,16005,,16005,0,AN7920,
0007,2,202101,LAAN-1711-00214,GSUB ESQ PC 1台導入の件（HP ProDesk 600 G3 SF/CT）※業務会計1部,1,G-GSUB ESQ PC 1台導入の件（HP ProDesk 600 G3 SF/CT）※業務会計1部,LAJC-1711-00237,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426585,1675,1675,JPY,1675,0,,
0007,2,202101,LAAN-1711-00214,GSUB ESQ PC 1台導入の件（HP ProDesk 600 G3 SF/CT）※業務会計1部,1,G-GSUB ESQ PC 1台導入の件（HP ProDesk 600 G3 SF/CT）※業務会計1部,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1601,1601,,1601,0,AN7920,
0007,2,202101,LAAN-1711-00215,GSUB 本社 複合機1台 導入の件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785) 1台目,1,G-GSUB 本社 複合機1台 導入の件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785) 1台目,LAJC-1711-00238,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426586,39917,39917,JPY,39917,0,,
0007,2,202101,LAAN-1711-00215,GSUB 本社 複合機1台 導入の件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785) 1台目,1,G-GSUB 本社 複合機1台 導入の件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785) 1台目,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,38147,38147,,38147,0,AN7920,
0007,2,202101,LAAN-1711-00216,GSUB 本社 複合機1台 導入の件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785) 2台目,1,G-GSUB 本社 複合機1台 導入の件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785) 2台目,LAJC-1711-00240,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426587,39917,39917,JPY,39917,0,,
0007,2,202101,LAAN-1711-00216,GSUB 本社 複合機1台 導入の件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785) 2台目,1,G-GSUB 本社 複合機1台 導入の件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785) 2台目,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,38147,38147,,38147,0,AN7920,
0007,2,202101,LAAN-1712-00030,TV会議ｼｽﾃﾑ導入の件,2,G-G2502-保守,LAJC-1712-00052,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426611,6458,6458,JPY,6458,0,,
0007,2,202101,LAAN-1712-00030,TV会議ｼｽﾃﾑ導入の件,2,G-G2502-保守,,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,6300,6300,JPY,6300,0,,
0007,2,202101,LAAN-1712-00275,GSUB 本社 非ESQﾉｰﾄPC 6台導入の件（SONY VAIO VJS1311：ﾊｰﾄﾞ）,1,G-GSUB 本社 非ESQﾉｰﾄPC 6台導入の件（SONY VAIO VJS1311：ﾊｰﾄﾞ）,LAJC-1712-00210,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426594,33944,33944,JPY,33944,0,,
0007,2,202101,LAAN-1712-00275,GSUB 本社 非ESQﾉｰﾄPC 6台導入の件（SONY VAIO VJS1311：ﾊｰﾄﾞ）,1,G-GSUB 本社 非ESQﾉｰﾄPC 6台導入の件（SONY VAIO VJS1311：ﾊｰﾄﾞ）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,32439,32439,,32439,0,AN7920,
0007,2,202101,LAAN-1712-00276,GSUB 仙台支社 Mac1台 導入の件(MacBook 12ｲﾝﾁ),1,G-GSUB 仙台支社 Mac1台 導入の件(MacBook 12ｲﾝﾁ),LAJC-1712-00212,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426595,9529,9529,JPY,9529,0,,
0007,2,202101,LAAN-1712-00276,GSUB 仙台支社 Mac1台 導入の件(MacBook 12ｲﾝﾁ),1,G-GSUB 仙台支社 Mac1台 導入の件(MacBook 12ｲﾝﾁ),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,9107,9107,,9107,0,AN7920,
0007,2,202101,LAAN-1712-00279,GSUB さいたまｵﾌｨｽ ESQ PC 5台導入の件 （HP ProDesk 600 G3 SF/,1,G-GSUB さいたまｵﾌｨｽ ESQ PC 5台導入の件 （HP ProDesk 600 G3 SF/CT）,LAJC-1712-00215,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426596,8922,8922,JPY,8922,0,,
0007,2,202101,LAAN-1712-00279,GSUB さいたまｵﾌｨｽ ESQ PC 5台導入の件 （HP ProDesk 600 G3 SF/,1,G-GSUB さいたまｵﾌｨｽ ESQ PC 5台導入の件 （HP ProDesk 600 G3 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,8526,8526,,8526,0,AN7920,
0007,2,202101,LAAN-1712-00281,GSUB 本社 非ESQﾉｰﾄPC 3台導入の件（SONY VAIO VJS1311：ﾊｰﾄﾞ）,1,G-GSUB 本社 非ESQﾉｰﾄPC 3台導入の件（SONY VAIO VJS1311：ﾊｰﾄﾞ）,LAJC-1712-00216,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426597,16972,16972,JPY,16972,0,,
0007,2,202101,LAAN-1712-00281,GSUB 本社 非ESQﾉｰﾄPC 3台導入の件（SONY VAIO VJS1311：ﾊｰﾄﾞ）,1,G-GSUB 本社 非ESQﾉｰﾄPC 3台導入の件（SONY VAIO VJS1311：ﾊｰﾄﾞ）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,16220,16220,,16220,0,AN7920,
0007,2,202101,LAAN-1712-00283,GSUB 富山支社 ESQ PC 1台導入の件 （HP ProDesk 600 G3 SF/CT）,1,G-GSUB 富山支社 ESQ PC 1台導入の件 （HP ProDesk 600 G3 SF/CT）,LAJC-1712-00217,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426598,1784,1784,JPY,1784,0,,
0007,2,202101,LAAN-1712-00283,GSUB 富山支社 ESQ PC 1台導入の件 （HP ProDesk 600 G3 SF/CT）,1,G-GSUB 富山支社 ESQ PC 1台導入の件 （HP ProDesk 600 G3 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1705,1705,,1705,0,AN7920,
0007,2,202101,LAAN-1712-00288,GSUB 本社 ESQ PC 10台導入の件（HP ProDesk 600 G3 SF/CT）,1,G-GSUB 本社 ESQ PC 10台導入の件（HP ProDesk 600 G3 SF/CT）,LAJC-1712-00229,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426600,17843,17843,JPY,17843,0,,
0007,2,202101,LAAN-1712-00288,GSUB 本社 ESQ PC 10台導入の件（HP ProDesk 600 G3 SF/CT）,1,G-GSUB 本社 ESQ PC 10台導入の件（HP ProDesk 600 G3 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,17052,17052,,17052,0,AN7920,
0007,2,202101,LAAN-1712-00289,GSUB 本社 非ESQﾉｰﾄPC 12台導入の件(HP EliteBook x360 1030 G,1,G-GSUB 本社 非ESQﾉｰﾄPC 12台導入の件(HP EliteBook x360 1030 G2),LAJC-1712-00232,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426601,51634,51634,JPY,51634,0,,
0007,2,202101,LAAN-1712-00289,GSUB 本社 非ESQﾉｰﾄPC 12台導入の件(HP EliteBook x360 1030 G,1,G-GSUB 本社 非ESQﾉｰﾄPC 12台導入の件(HP EliteBook x360 1030 G2),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,49345,49345,,49345,0,AN7920,
0007,2,202101,LAAN-1712-00290,GSUB 本社 ﾓﾆﾀ 9台導入の件 (東芝 50型 ﾌﾟﾛﾌｪｯｼｮﾅﾙﾃﾞｨｽﾌﾟﾚｲ),1,G-GSUB 本社 ﾓﾆﾀ 9台導入の件 (東芝 50型 ﾌﾟﾛﾌｪｯｼｮﾅﾙﾃﾞｨｽﾌﾟﾚｲ),LAJC-1712-00233,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426602,47573,47573,JPY,47573,0,,
0007,2,202101,LAAN-1712-00290,GSUB 本社 ﾓﾆﾀ 9台導入の件 (東芝 50型 ﾌﾟﾛﾌｪｯｼｮﾅﾙﾃﾞｨｽﾌﾟﾚｲ),1,G-GSUB 本社 ﾓﾆﾀ 9台導入の件 (東芝 50型 ﾌﾟﾛﾌｪｯｼｮﾅﾙﾃﾞｨｽﾌﾟﾚｲ),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,45464,45464,,45464,0,AN7920,
0007,2,202101,LAAN-1712-00291,GSUB 各支社分 電子黒板導入の件 (RICOH Interactive Whiteboard),1,G-GSUB 各支社分 電子黒板導入の件 (RICOH Interactive Whiteboard),LAJC-1712-00234,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426603,281902,281902,JPY,281902,0,,
0007,2,202101,LAAN-1712-00291,GSUB 各支社分 電子黒板導入の件 (RICOH Interactive Whiteboard),1,G-GSUB 各支社分 電子黒板導入の件 (RICOH Interactive Whiteboard),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,269403,269403,,269403,0,AN7920,
0007,2,202101,LAAN-1712-00292,GSUB ESQ PC 1台導入の件（HP ProDesk 600 G3 SF/CT）※ﾌｧｸﾀﾘﾝ,1,G-GSUB ESQ PC 1台導入の件（HP ProDesk 600 G3 SF/CT）※ﾌｧｸﾀﾘﾝｸﾞ業務部,LAJC-1712-00218,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426599,1675,1675,JPY,1675,0,,
0007,2,202101,LAAN-1712-00292,GSUB ESQ PC 1台導入の件（HP ProDesk 600 G3 SF/CT）※ﾌｧｸﾀﾘﾝ,1,G-GSUB ESQ PC 1台導入の件（HP ProDesk 600 G3 SF/CT）※ﾌｧｸﾀﾘﾝｸﾞ業務部,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1601,1601,,1601,0,AN7920,
0007,2,202101,LAAN-1712-00445,【三菱UFJトラストビジネス】STAFFBRAINサーバ/保守,3,【三菱UFJトラストビジネス】STAFFBRAINサーバ費用保守,LAJC-1712-00380,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426616,8922,8922,JPY,8922,0,,
0007,2,202101,LAAN-1712-00445,【三菱UFJトラストビジネス】STAFFBRAINサーバ/保守,3,【三菱UFJトラストビジネス】STAFFBRAINサーバ費用保守,,,AN500B,,AN50M0,事業管理部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,8476,8476,JPY,8476,0,,
0007,2,202101,LAAN-1712-00551,次期ﾓﾊﾞｲﾙ検証機導入の件(Lenovo ThinkPad X1 Carbon),4,G-G2515-次期ﾓﾊﾞｲﾙ検証機導入の件(Lenovo ThinkPad X1 Carbon),LAJC-1712-00402,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426627,355,355,JPY,355,0,,
0007,2,202101,LAAN-1712-00551,次期ﾓﾊﾞｲﾙ検証機導入の件(Lenovo ThinkPad X1 Carbon),4,G-G2515-次期ﾓﾊﾞｲﾙ検証機導入の件(Lenovo ThinkPad X1 Carbon),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,345,345,JPY,345,0,,
0007,2,202101,LAAN-1712-00561,次期ﾓﾊﾞｲﾙ端末 検証機導入の件(Lenovo ThinkPad 13),4,G-G2516-次期ﾓﾊﾞｲﾙ端末 検証機導入の件(Lenovo ThinkPad 13：保守),LAJC-1712-00401,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426694,367,367,JPY,367,0,,
0007,2,202101,LAAN-1712-00561,次期ﾓﾊﾞｲﾙ端末 検証機導入の件(Lenovo ThinkPad 13),4,G-G2516-次期ﾓﾊﾞｲﾙ端末 検証機導入の件(Lenovo ThinkPad 13：保守),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,333,333,JPY,333,0,,
0007,2,202101,LAAN-1712-00753,G-HSL DMC様端末ﾘﾌﾟﾚｰｽ【見込BOX】,4,G-G3345-HW保守：非ESQﾉｰﾄPC 210台導入の件 (HP EliteBook x360 1030 G2)4年,LAJC-1808-00018,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426729,85313,85313,JPY,85313,0,,
0007,2,202101,LAAN-1712-00753,G-HSL DMC様端末ﾘﾌﾟﾚｰｽ【見込BOX】,4,G-G3345-HW保守：非ESQﾉｰﾄPC 210台導入の件 (HP EliteBook x360 1030 G2)4年,,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,77438,77438,JPY,77438,0,,
0007,2,202101,LAAN-1712-00842,DCRX　標準機ﾘﾌﾟﾚｰｽ,8,G-保守 67台：HP EliteBook x360 1030 G2　1ZT66PA-AAAC,LAJC-1806-00888,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426758,29313,29313,JPY,29313,0,,
0007,2,202101,LAAN-1712-00842,DCRX　標準機ﾘﾌﾟﾚｰｽ,8,G-保守 67台：HP EliteBook x360 1030 G2　1ZT66PA-AAAC,,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,27917,27917,JPY,27917,0,,
0007,2,202101,LAAN-1712-00842,DCRX　標準機ﾘﾌﾟﾚｰｽ,9,G-保守 105台：Lenovo ThinkPad X1 Carbon 2018年ﾓﾃﾞﾙ　20KGS4FC00,LAJC-1806-00888,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426769,34563,34563,JPY,34563,0,,
0007,2,202101,LAAN-1712-00842,DCRX　標準機ﾘﾌﾟﾚｰｽ,9,G-保守 105台：Lenovo ThinkPad X1 Carbon 2018年ﾓﾃﾞﾙ　20KGS4FC00,,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,32813,32813,JPY,32813,0,,
0007,2,202101,LAAN-1712-00842,DCRX　標準機ﾘﾌﾟﾚｰｽ,16,G-保守 105台：Lenovo ThinkPad X1 Carbon 2018年ﾓﾃﾞﾙ　20KGS4FC00減訂赤,LAJC-1806-00888,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,1,,,,02_LASK05-000427014,-34562,-34562,JPY,-34562,0,,
0007,2,202101,LAAN-1712-00842,DCRX　標準機ﾘﾌﾟﾚｰｽ,17,G-保守 105台：Lenovo ThinkPad X1 Carbon 2018年ﾓﾃﾞﾙ　20KGS4FC00減訂黒,LAJC-1806-00888,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427015,33934,33934,JPY,33934,0,,
0007,2,202101,LAAN-1712-00842,DCRX　標準機ﾘﾌﾟﾚｰｽ,18,G-保守 67台：HP EliteBook x360 1030 G2　1ZT66PA-AAA減訂赤,LAJC-1806-00888,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,1,,,,02_LASK05-000427012,-29312,-29312,JPY,-29312,0,,
0007,2,202101,LAAN-1712-00842,DCRX　標準機ﾘﾌﾟﾚｰｽ,19,G-保守 67台：HP EliteBook x360 1030 G2　1ZT66PA-AAA減訂黒,LAJC-1806-00888,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427013,28779,28779,JPY,28779,0,,
