会社コード,予実区分,計上年月,案件ナンバ,案件名,案件明細ナンバ,案件明細名,受注ナンバ,プロジェクトナンバ,第1階層コストセンタコード,第2階層コストセンタコード,コストセンタコード,コストセンタ名,科目コード,科目名,配賦用勘定科目区分,勘定科目区分,コストセンタ区分,原価属性,原価区分,サービスラインコード,プロジェクト区分,他勘定振替区分,コスト区分明細,配賦前フラグ,直課識別区分,発生事由区分,原価計算機能ID,配賦サブグループID,仕掛品コストセンタ区分,発生元識別キー,円貨換算金額（予算レート）,円貨換算金額（実績レート）,通貨,実績外貨金額,為替予実差,開発担当コストセンタコード,営業担当コストセンタコード
0007,2,202102,LAAN-2102-00432,WAF導入支援,1,G- WAF導入支援,LAJC-2102-00505,LAPJ21020073,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000434177,245000,245000,JPY,245000,0,AN7930,AN7600
0007,2,202102,LAAN-2102-00433,電通本社ﾋﾞﾙ43階 電話・LAN工事,1,G-GETCKJ 電通本社ﾋﾞﾙ43階 電話・LAN工事,LAJC-2102-00409,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000430004,276500,276500,JPY,276500,0,,
0007,2,202102,LAAN-2102-00433,電通本社ﾋﾞﾙ43階 電話・LAN工事,1,G-GETCKJ 電通本社ﾋﾞﾙ43階 電話・LAN工事,,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,250517,250517,,250517,0,AN7920,
0007,2,202102,LAAN-2102-00433,電通本社ﾋﾞﾙ43階 電話・LAN工事,1,G-GETCKJ 電通本社ﾋﾞﾙ43階 電話・LAN工事,,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1358,1358,,1358,0,AN7920,
0007,2,202102,LAAN-2102-00435,OA機器引上げの件※089372、089375、089378,1,G-LETC OA機器引上げの件※089372、089375、089378,LAJC-2102-00412,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434167,2050,2050,JPY,2050,0,,
0007,2,202102,LAAN-2102-00435,OA機器引上げの件※089372、089375、089378,1,G-LETC OA機器引上げの件※089372、089375、089378,,LAPJ20110006,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,1989,1989,,1989,0,AN7920,
0007,2,202102,LAAN-2102-00436,電通Dropbox運用ｻｰﾋﾞｽ,1,G-HDBX 電通Dropbox運用ｻｰﾋﾞｽ,LAJC-2102-00413,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433336,356,356,JPY,356,0,,
0007,2,202102,LAAN-2102-00436,電通Dropbox運用ｻｰﾋﾞｽ,1,G-HDBX 電通Dropbox運用ｻｰﾋﾞｽ,,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,21,21,,21,0,AN7920,
0007,2,202102,LAAN-2102-00436,電通Dropbox運用ｻｰﾋﾞｽ,1,G-HDBX 電通Dropbox運用ｻｰﾋﾞｽ,,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,13,13,,13,0,AN7920,
0007,2,202102,LAAN-2102-00436,電通Dropbox運用ｻｰﾋﾞｽ,1,G-HDBX 電通Dropbox運用ｻｰﾋﾞｽ,,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,291,291,,291,0,AN7920,
0007,2,202102,LAAN-2102-00436,電通Dropbox運用ｻｰﾋﾞｽ,1,G-HDBX 電通Dropbox運用ｻｰﾋﾞｽ,,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,5,5,,5,0,AN7920,
0007,2,202102,LAAN-2102-00471,DETC IT企画局 TU2102001,1,D-DETC IT企画局 TU2102001,LAJC-2102-00440,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000430005,36900,36900,JPY,36900,0,,
0007,2,202102,LAAN-2102-00471,DETC IT企画局 TU2102001,1,D-DETC IT企画局 TU2102001,,LAPJ20110005,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,32500,32500,,32500,0,AN7920,
0007,2,202102,LAAN-2102-00475,DREP 振替 IS2102038,1,D-DREP 振替 IS2102038,LAJC-2102-00447,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434172,16000,16000,JPY,16000,0,,
0007,2,202102,LAAN-2102-00475,DREP 振替 IS2102038,1,D-DREP 振替 IS2102038,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,1511,1511,,1511,0,AN7920,
0007,2,202102,LAAN-2102-00475,DREP 振替 IS2102038,1,D-DREP 振替 IS2102038,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,5143,5143,,5143,0,AN7920,
0007,2,202102,LAAN-2102-00475,DREP 振替 IS2102038,1,D-DREP 振替 IS2102038,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,5107,5107,,5107,0,AN7920,
0007,2,202102,LAAN-2102-00475,DREP 振替 IS2102038,1,D-DREP 振替 IS2102038,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,185,185,,185,0,AN7920,
0007,2,202102,LAAN-2102-00476,DREP 振替 IS2101060,1,D-DREP 振替 IS2101060,LAJC-2102-00448,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434173,16000,16000,JPY,16000,0,,
0007,2,202102,LAAN-2102-00476,DREP 振替 IS2101060,1,D-DREP 振替 IS2101060,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,1511,1511,,1511,0,AN7920,
0007,2,202102,LAAN-2102-00476,DREP 振替 IS2101060,1,D-DREP 振替 IS2101060,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,5143,5143,,5143,0,AN7920,
0007,2,202102,LAAN-2102-00476,DREP 振替 IS2101060,1,D-DREP 振替 IS2101060,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,5107,5107,,5107,0,AN7920,
0007,2,202102,LAAN-2102-00476,DREP 振替 IS2101060,1,D-DREP 振替 IS2101060,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,185,185,,185,0,AN7920,
0007,2,202102,LAAN-2102-00477,DREP 振替 IS2101067,1,D-DREP 振替 IS2101067,LAJC-2102-00449,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434174,10250,10250,JPY,10250,0,,
0007,2,202102,LAAN-2102-00477,DREP 振替 IS2101067,1,D-DREP 振替 IS2101067,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,968,968,,968,0,AN7920,
0007,2,202102,LAAN-2102-00477,DREP 振替 IS2101067,1,D-DREP 振替 IS2101067,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,3295,3295,,3295,0,AN7920,
0007,2,202102,LAAN-2102-00477,DREP 振替 IS2101067,1,D-DREP 振替 IS2101067,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,3272,3272,,3272,0,AN7920,
0007,2,202102,LAAN-2102-00477,DREP 振替 IS2101067,1,D-DREP 振替 IS2101067,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,118,118,,118,0,AN7920,
0007,2,202102,LAAN-2102-00478,DREP 振替 IS2102049,1,D-DREP 振替 IS2102049,LAJC-2102-00450,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434175,19250,19250,JPY,19250,0,,
0007,2,202102,LAAN-2102-00478,DREP 振替 IS2102049,1,D-DREP 振替 IS2102049,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,1818,1818,,1818,0,AN7920,
0007,2,202102,LAAN-2102-00478,DREP 振替 IS2102049,1,D-DREP 振替 IS2102049,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,6188,6188,,6188,0,AN7920,
0007,2,202102,LAAN-2102-00478,DREP 振替 IS2102049,1,D-DREP 振替 IS2102049,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,6144,6144,,6144,0,AN7920,
0007,2,202102,LAAN-2102-00478,DREP 振替 IS2102049,1,D-DREP 振替 IS2102049,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,222,222,,222,0,AN7920,
0007,2,202102,LAAN-2102-00479,DREP 振替 IS2102050,1,D-DREP 振替 IS2102050,LAJC-2102-00451,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434176,31250,31250,JPY,31250,0,,
0007,2,202102,LAAN-2102-00479,DREP 振替 IS2102050,1,D-DREP 振替 IS2102050,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,2951,2951,,2951,0,AN7920,
0007,2,202102,LAAN-2102-00479,DREP 振替 IS2102050,1,D-DREP 振替 IS2102050,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,10045,10045,,10045,0,AN7920,
0007,2,202102,LAAN-2102-00479,DREP 振替 IS2102050,1,D-DREP 振替 IS2102050,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,9974,9974,,9974,0,AN7920,
0007,2,202102,LAAN-2102-00479,DREP 振替 IS2102050,1,D-DREP 振替 IS2102050,,LAPJ21010032,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,361,361,,361,0,AN7920,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,1,G-HADA-AD認証,LAJC-2102-00471,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433478,108,108,JPY,108,0,,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,1,G-HADA-AD認証,LAJC-2102-00471,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433479,108,108,JPY,108,0,,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,19,19,,19,0,AN7400,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,1,1,,1,0,AN7400,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,26,26,,26,0,AN7400,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,6,6,,6,0,AN7400,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,2,G-HPCS-Windows10 PC維持管理／セキュリティ運用,LAJC-2102-00471,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433480,1640,1640,JPY,1640,0,,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,2,G-HPCS-Windows10 PC維持管理／セキュリティ運用,LAJC-2102-00471,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433481,1640,1640,JPY,1640,0,,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,2,G-HPCS-Windows10 PC維持管理／セキュリティ運用,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,102,102,,102,0,AN7920,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,2,G-HPCS-Windows10 PC維持管理／セキュリティ運用,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,1159,1159,,1159,0,AN7920,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,2,G-HPCS-Windows10 PC維持管理／セキュリティ運用,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,82,82,,82,0,AN7920,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,2,G-HPCS-Windows10 PC維持管理／セキュリティ運用,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,25,25,,25,0,AN7920,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,3,G-HDGP-DGPN,LAJC-2102-00471,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433482,20280,20280,JPY,20280,0,,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,3,G-HDGP-DGPN,LAJC-2102-00471,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433483,20280,20280,JPY,20280,0,,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,3,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,3402,3402,,3402,0,AN7930,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,3,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,295,295,,295,0,AN7930,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,3,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,27402,27402,,27402,0,AN7930,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,3,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,1236,1236,,1236,0,AN7930,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,4,G-HDGP-O365用回線費用,LAJC-2102-00471,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433484,2600,2600,JPY,2600,0,,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,4,G-HDGP-O365用回線費用,LAJC-2102-00471,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433485,2600,2600,JPY,2600,0,,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,4,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,436,436,,436,0,AN7930,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,4,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,38,38,,38,0,AN7930,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,4,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,3513,3513,,3513,0,AN7930,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,4,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,158,158,,158,0,AN7930,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,5,G-HFPT-FilePort2,LAJC-2102-00471,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433486,416,416,JPY,416,0,,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,5,G-HFPT-FilePort2,LAJC-2102-00471,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433487,416,416,JPY,416,0,,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,5,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,65,65,,65,0,AN7800,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,5,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,6,6,,6,0,AN7800,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,5,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,223,223,,223,0,AN7800,
0007,2,202102,LAAN-2102-00488,SCP 汎用インフラサービス,5,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,5,5,,5,0,AN7800,
0007,2,202102,LAAN-2102-00519,GSUB ﾓﾆﾀ使用料,1,G-GSUB ﾓﾆﾀ使用料,LAJC-2102-00481,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433501,590,590,JPY,590,0,,
0007,2,202102,LAAN-2102-00519,GSUB ﾓﾆﾀ使用料,1,G-GSUB ﾓﾆﾀ使用料,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,564,564,,564,0,AN7920,
0007,2,202102,LAAN-2102-00520,GSUB ﾓﾆﾀ使用料,1,G-GSUB ﾓﾆﾀ使用料,LAJC-2102-00482,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433502,295,295,JPY,295,0,,
0007,2,202102,LAAN-2102-00520,GSUB ﾓﾆﾀ使用料,1,G-GSUB ﾓﾆﾀ使用料,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,282,282,,282,0,AN7920,
0007,2,202102,LAAN-2102-00521,GSUB ﾓﾆﾀ使用料,1,G-GSUB ﾓﾆﾀ使用料,LAJC-2102-00484,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433503,1770,1770,JPY,1770,0,,
0007,2,202102,LAAN-2102-00521,GSUB ﾓﾆﾀ使用料,1,G-GSUB ﾓﾆﾀ使用料,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1692,1692,,1692,0,AN7920,
0007,2,202102,LAAN-2102-00522,GSUB ﾓﾆﾀ使用料,1,G-GSUB ﾓﾆﾀ使用料,LAJC-2102-00485,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433504,295,295,JPY,295,0,,
0007,2,202102,LAAN-2102-00522,GSUB ﾓﾆﾀ使用料,1,G-GSUB ﾓﾆﾀ使用料,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,282,282,,282,0,AN7920,
0007,2,202102,LAAN-2102-00523,GSUB ﾓﾆﾀ使用料,1,G-GSUB ﾓﾆﾀ使用料,LAJC-2102-00486,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433505,1475,1475,JPY,1475,0,,
0007,2,202102,LAAN-2102-00523,GSUB ﾓﾆﾀ使用料,1,G-GSUB ﾓﾆﾀ使用料,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1410,1410,,1410,0,AN7920,
0007,2,202102,LAAN-2102-00524,GSUB 本社 ﾓﾆﾀ使用料,1,G-GSUB 本社 ﾓﾆﾀ使用料,LAJC-2102-00487,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433512,295,295,JPY,295,0,,
0007,2,202102,LAAN-2102-00524,GSUB 本社 ﾓﾆﾀ使用料,1,G-GSUB 本社 ﾓﾆﾀ使用料,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,282,282,,282,0,AN7920,
0007,2,202102,LAAN-2102-00525,GSUB 旭川支社 ﾓﾆﾀ使用料,1,G-GSUB 旭川支社 ﾓﾆﾀ使用料,LAJC-2102-00488,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433513,1180,1180,JPY,1180,0,,
0007,2,202102,LAAN-2102-00525,GSUB 旭川支社 ﾓﾆﾀ使用料,1,G-GSUB 旭川支社 ﾓﾆﾀ使用料,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1128,1128,,1128,0,AN7920,
0007,2,202102,LAAN-2102-00526,GSUB 本社 ﾓﾆﾀ使用料,1,G-GSUB 本社 ﾓﾆﾀ使用料,LAJC-2102-00490,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433514,590,590,JPY,590,0,,
0007,2,202102,LAAN-2102-00526,GSUB 本社 ﾓﾆﾀ使用料,1,G-GSUB 本社 ﾓﾆﾀ使用料,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,564,564,,564,0,AN7920,
0007,2,202102,LAAN-2102-00527,GSUB 函館支社 ﾓﾆﾀ使用料,1,G-GSUB 函館支社 ﾓﾆﾀ使用料,LAJC-2102-00492,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433519,1180,1180,JPY,1180,0,,
0007,2,202102,LAAN-2102-00527,GSUB 函館支社 ﾓﾆﾀ使用料,1,G-GSUB 函館支社 ﾓﾆﾀ使用料,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1128,1128,,1128,0,AN7920,
0007,2,202102,LAAN-2102-00534,【振替案件：西日本本部からTC　ｸﾗ基】富士ｹﾐｶﾙ様 ITｼｽﾃﾑ基盤 AOSMSｻｰﾋﾞｽ/回線,7,【振替案件：西日本本部からTC　ｸﾗ基】富士ｹﾐｶﾙ様 ITｼｽﾃﾑ基盤 AOSMSｻｰﾋﾞｽ/回線費用 2020/5以降,LAJC-2102-00514,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,OSC,,,,1,,2,,,,02_LASK05-000433607,77400,77400,JPY,77400,0,,
