確度,営業担当,技術担当,営業/技術,旧部門,部門,案件名,内外,BIZ,ソリューション識別,サービスライン名,"汎用識別
AOコード",汎用識別名,請求先,ヒト・モノ,売上1月,外注費1月,仕入1月,原価経費1月,社内人件費1月,売上総利益1月,率1月,売上2月,外注費2月,仕入2月,原価経費2月,社内人件費2月,売上総利益2月,率2月,売上3月,外注費3月,仕入3月,原価経費3月,社内人件費3月,売上総利益3月,率3月,売上4月,外注費4月,仕入4月,原価経費4月,社内人件費4月,売上総利益4月,率4月,売上5月,外注費5月,仕入5月,原価経費5月,社内人件費5月,売上総利益5月,率5月,売上6月,外注費6月,仕入6月,原価経費6月,社内人件費6月,売上総利益6月,率6月,売上7月,外注費7月,仕入7月,原価経費7月,社内人件費7月,売上総利益7月,率7月,売上8月,外注費8月,仕入8月,原価経費8月,社内人件費8月,売上総利益8月,率8月,売上9月,外注費9月,仕入9月,原価経費9月,社内人件費9月,売上総利益9月,率9月,売上10月,外注費10月,仕入10月,原価経費10月,社内人件費10月,売上総利益10月,率10月,売上11月,外注費11月,仕入11月,原価経費11月,社内人件費11月,売上総利益11月,率11月,売上12月,外注費12月,仕入12月,原価経費12月,社内人件費12月,売上総利益12月,率12月
D,根来,,営業,PS,ES,日立造船株式会社_UiPathバージョンアップ支援_10月-12月,内,CIT,製造／ヒト／継続,5a 個別運用保守サービス,320,その他,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,500000,1,500000,0,0,0,0,500000,1,500000,0,0,0,0,500000,1
A0,豆塚,豆塚,技術,PS,ES,製造関西技術部様向けCAD_CAE_PLMサポート業務（豆塚、梅田、西澤）,内,製造,製造／ヒト／継続,5a 個別運用保守サービス,310,CAD/CAM/TC,ISID,ヒト,2320000,0,0,0,2192792,127208,0.055,2320000,0,0,0,2161202,158798,0.068,2449200,0,0,0,2043090,406110,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0,豆塚,豆塚,技術,PS,ES,製造関西技術部様向けCAD_CAE_PLMサポート業務（豆塚、梅田、西澤）4月～,内,製造,製造／ヒト／継続,5a 個別運用保守サービス,310,CAD/CAM/TC,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320000,192202,0,76670,2095499,-44371,-0.019,2320000,0,0,48159,2192403,79438,0.034,2320000,0,0,0,1842918,477082,0.206,2320000,0,0,0,1842918,477082,0.206,2320000,0,0,0,1842918,477082,0.206,2320000,0,0,0,1842918,477082,0.206,2320000,0,0,0,1842918,477082,0.206,2320000,0,0,0,1842918,477082,0.206,2320000,0,0,0,1842918,477082,0.206
A0,谷口,谷口,技術,PS,ES,ISID広島技術部様向けTCNX開発業務（佐原）,内,製造,製造／ヒト／継続,5a 個別運用保守サービス,310,CAD/CAM/TC,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992000,277470,0,0,694848,19682,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0,谷口,谷口,技術,PS,ES,ISID広島支社様向け TCNX開発業務_2021年2-3月追加分,内,製造,製造／ヒト／継続,5a 個別運用保守サービス,310,CAD/CAM/TC,ISID,ヒト,,,,,,0,0,,,,,,0,0,434000,360889,0,0,0,73111,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,谷口,谷口,技術,PS,ES,ISID広島支社様向け TCNX技術支援業務_2021年3月追加分（曾）,内,製造,製造／ヒト／継続,5a 個別運用保守サービス,310,CAD/CAM/TC,ISID,ヒト,,,,,,0,0,,,,,,0,0,247000,202151,0,0,0,44849,0.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,谷口,谷口,技術,PS,ES,ISID広島技術部様向けTC/NX業務支援（谷口、山形、坂根、曾）,内,製造,製造／ヒト／継続,5c 業務受託ｻｰﾋﾞｽ,310,CAD/CAM/TC,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7980000,100000,0,1,7982229,-102230,-0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0,谷口,谷口,技術,PS,ES,ISID広島技術部様向けTC/NX業務支援（谷口、山形、坂根、曾）4月～,内,製造,製造／ヒト／継続,5c 業務受託ｻｰﾋﾞｽ,310,CAD/CAM/TC,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660000,0,0,0,2592398,67603,0.025,2660000,0,0,0,2592398,67603,0.025,2660000,0,0,0,2592398,67603,0.025,2660000,0,0,0,2592398,67603,0.025,2660000,0,0,0,2592398,67603,0.025,2660000,0,0,0,2592398,67603,0.025,2660000,0,0,0,2592398,67603,0.025
A0,谷口,谷口,技術,PS,ES,ISID広島技術部様向けTCNX開発業務4月（佐原）,内,製造,製造／ヒト／継続,5a 個別運用保守サービス,310,CAD/CAM/TC,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,93000,87537,0,0,0,5463,0.059,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,臼井,臼井,技術,PS,ES,マツダ様　振動騒音及び剛性の開発支援業務（中村）,外,製造,製造／ヒト／継続,5c 業務受託ｻｰﾋﾞｽ,702,外部派遣(製造),マツダ,ヒト,668750,0,0,1000,727905,-60155,-0.09,830587,0,0,1000,880586,-50999,-0.061,941600,0,0,1000,847248,93352,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0,臼井,臼井,技術,PS,ES,マツダ様　振動騒音及び剛性の開発支援業務（中村）4月～,外,製造,製造／ヒト／継続,5c 業務受託ｻｰﾋﾞｽ,702,外部派遣(製造),マツダ,ヒト,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,941600,0,0,1000,976204,-35604,-0.038,684800,0,0,1000,775981,-92181,-0.135,784667,0,0,0,740685,43982,0.056,784667,0,0,0,740685,43982,0.056,784667,0,0,0,740685,43982,0.056,784667,0,0,0,740685,43982,0.056,784667,0,0,0,740685,43982,0.056,784667,0,0,0,740685,43982,0.056,784667,0,0,0,740685,43982,0.056
D,西海,,営業,TC,ES,VDI、クラウド構築　製造　モノ(分離）,内,BS,製造／CAD／モノ／新規,SI関連その他,204,VDI,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0
D,西海,,営業,TC,ES,VDI、クラウド構築　製造　モノ(分離）,内,BS,製造／CAD／モノ／新規,SI関連その他,204,VDI,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0
D,西海,,営業,TC,ES,VDI、クラウド構築　製造　ヒト（分離）,内,BS,製造／ヒト／新規,SI関連その他,204,VDI,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0
D,西海,,営業,TC,ES,VDI、クラウド構築　製造　ヒト,内,CIT,製造／ヒト／新規,SI関連その他,204,VDI,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0
A0,八木,,営業,TC,ES,トヨタ自動車 HPタワー型サーバー費用,内,製造,製造／CAD／モノ／新規,6a 情報機器･その他ソフト販売,999,指定なし,ISID,モノ,0,0,0,0,0,0,0,472000,0,420920,0,0,51080,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,根来,,営業,PS,ES,兵庫医科大学 UiPathライセンス,外,CIT,製造／CAD／モノ／新規,6a 情報機器･その他ｿﾌﾄ販売,999,指定なし,兵庫医科大学,モノ,0,0,0,0,0,0,0,71875,0,57500,0,0,14375,0.2,71875,0,57500,0,0,14375,0.2,71875,0,57500,0,0,14375,0.2,71875,0,57500,0,0,14375,0.2,215625,0,172500,0,0,43125,0.2,71875,0,57500,0,0,14375,0.2,71875,0,57500,0,0,14375,0.2,215625,0,172500,0,0,43125,0.2,71875,0,57500,0,0,14375,0.2,71875,0,57500,,0,14375,0.2,215625,0,172500,0,0,43125,0.2
A0,根来,二宮,営業,TC,SOL,ダイハツ様_CAD on VDI_ソフト保守_1-4号機,内,製造,インフラ／モノ／継続,6b 情報機器･その他ｿﾌﾄ保守,204,VDI,ISID,モノ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,0,73600,0,0,6400,0.08,80000,0,73600,0,0,6400,0.08,85000,,78025,,,6975,0.082,85000,,78025,,,6975,0.082,85000,,78025,,,6975,0.082,85000,,78025,,,6975,0.082,85000,,78025,,,6975,0.082,85000,,78025,,,6975,0.082,85000,,78025,,,6975,0.082
A0,根来,二宮,営業,TC,SOL,ダイハツ Nimble保守更新,内,製造,インフラ／モノ／継続,6b 情報機器･その他ｿﾌﾄ保守,204,VDI,ISID,モノ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74167,0,66700,0,0,7467,0.101,74167,,66700,,,7467,0.101,74167,,66700,,,7467,0.101,74167,,66700,,,7467,0.101,74167,,66700,,,7467,0.101,74167,,66700,,,7467,0.101,74167,,66700,,,7467,0.101,74167,,66700,,,7467,0.101,74167,,66700,,,7467,0.101
A0,根来,二宮,営業,TC,SOL,ダイハツ サーバー保守更新,内,製造,インフラ／モノ／継続,6b 情報機器･その他ｿﾌﾄ保守,204,VDI,ISID,モノ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9667,0,7558,0,0,2109,0.218,9667,,7558,,,2109,0.218,9667,,7558,,,2109,0.218,9667,,7558,,,2109,0.218,9667,,7558,,,2109,0.218,9667,,7558,,,2109,0.218,9667,,7558,,,2109,0.218,9667,,7558,,,2109,0.218,9667,,7558,,,2109,0.218
A0,八木,,営業,PS,ES,ダイキン CAD on VDI 保守以外,内,製造,製造／CAD／モノ／継続,6a 情報機器･その他ｿﾌﾄ販売,204,VDI,ISID,モノ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901000,0,1703336,0,0,197664,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0,八木,,営業,PS,ES,ダイキン CAD on VDI 保守,内,製造,製造／CAD／モノ／継続,6b 情報機器･その他ｿﾌﾄ保守,204,VDI,ISID,モノ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177,0,2852,0,0,325,0.102,3283,0,2947,0,0,336,0.102,3283,0,2947,0,0,336,0.102,3283,0,2947,0,0,336,0.102,3283,0,2947,0,0,336,0.102,3283,0,2947,0,0,336,0.102,3283,0,2947,0,0,336,0.102,3283,,2947,,,336,0.102,3283,,2947,,,336,0.102,3283,,2947,,,336,0.102
A0,八木,,営業,PS,ES,ダイキン CAD on VDI CAEワークステーション,内,製造,製造／CAD／モノ／継続,6a 情報機器･その他ｿﾌﾄ販売,204,VDI,ISID,モノ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878000,0,746028,0,0,131972,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,根来,,営業,PS,ES,豊田自動織機様_モニター＆小型デスクトップ費用（3月納品）★集約リスト参照,内,製造,製造／CAD／モノ／新規,6a 情報機器･その他ソフト販売,999,指定なし,ISID,モノ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858200,0,1648558,0,0,209642,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,根来,,営業,PS,ES,豊田自動織機様_モニター＆小型デスクトップ費用　★集約リスト参照,内,製造,製造／CAD／モノ／新規,6a 情報機器･その他ソフト販売,999,指定なし,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,八木,,営業,PS,ES,アイシン精機 ワークステーション導入,内,製造,製造／CAD／モノ／新規,6a 情報機器･その他ソフト販売,999,指定なし,ISID,モノ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306000,0,1214000,0,0,92000,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0,根来,,営業,TC,ES,マツダ　ソフトウェア費用,内,製造,製造／CAD／モノ／新規,6a 情報機器･その他ソフト販売,999,指定なし,ISID,モノ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,26560,0,0,1440,0.051,28000,0,26560,0,0,1440,0.051,28000,0,26560,0,0,1440,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0,八木,,営業,PS,ES,アイカ工業 UiPathトレーニング_2021年3月-5月,内,CIT,製造／ヒト／継続,5a 個別運用保守サービス,320,その他,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,213601,0,0,0,6399,0.029,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,戸村,二宮,営業,TC,SOL,木曽路様SAP周辺システムAWS移行,内,CIT,インフラ／ヒト／新規,2b 個別案件型システム開発保守サービス,201,インフラサービス,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920000,0,0,0,3936000,984000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0,横山,二宮,営業,TC,SOL,中小企業庁向けUiPathAWS環境　 2021年1月利用料,内,CIT,インフラ／モノ／継続,5b ｾﾝﾀｰ利用型運用保守サービス,106,AWS利用料,ISID,モノ,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,横山,二宮,営業,TC,SOL,中小企業庁向けUiPath・AWS環境保守運用作業（2021年3月－5月）,内,CIT,インフラ／ヒト／継続,2b 個別案件型システム開発保守サービス,201,インフラサービス,ISID,ヒト,,,,,,0,0,0,0,0,0,0,0,0,480000,175584,0,0,33408,271008,0.565,480000,457498,0,0,35983,-13481,-0.028,480000,465733,0,0,0,14267,0.03,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
D,根来,,営業,TC,ES,堀場製作所向けCAD on VDI リプレイス,内,製造,製造／ヒト／新規,2a 個別案件型システム開発,201,インフラサービス,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,16000000,0,0,4210800,7800000,3989200,0.249,,,,,,0,0,,,,,,0,0
D,八木,,営業,TC,ES,マツダ向けCAD on VDI（モノ）,内,製造,製造／CAD／モノ／新規,6a 情報機器･その他ソフト販売,204,VDI,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
D,八木,,営業,TC,ES,マツダ向けCAD on VDI（ヒト）,内,製造,製造／ヒト／新規,2a 個別案件型システム開発,201,インフラサービス,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,1000000,,,,750000,250000,0.25
D,八木,,営業,TC,ES,ホシザキ向けCAD on VDI検証（ヒト）,内,製造,製造／ヒト／新規,2a 個別案件型システム開発,201,インフラサービス,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,1000000,,,,750000,250000,0.25
D,八木,,営業,TC,ES,豊田自動織機向けCAD on VDI（モノ）,内,製造,製造／CAD／モノ／新規,6a 情報機器･その他ソフト販売,204,VDI,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
D,八木,,営業,TC,ES,豊田自動織機向けCAD on VDI（ヒト）,内,製造,製造／ヒト／新規,2a 個別案件型システム開発,201,インフラサービス,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,戸村,二禮木,営業,TC,SOL,DCPS様向け第5次Webシステム更改インフラ支援（要件定義フェーズ）,内,金融,インフラ／ヒト／新規,2a 個別案件型システム開発,201,インフラサービス,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,1100000,750000,0,0,169637,180363,0.164,1100000,600200,0,0,181955,317845,0.289,1100000,750000,0,0,508044,-158044,-0.144,1100000,,0,0,390803,709197,0.645,1100000,1003750,0,0,117241,-20991,-0.019,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,横山,二宮,営業,TC,SOL,VR向けクラウドリフト　POC,内,CIT,インフラ／ヒト／新規,2a 個別案件型システム開発,201,インフラサービス,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,3720000,2315000,,,1063282,341719,0.092,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
B0,横山,二宮,営業,TC,SOL,VR向けクラウドリフト　要件定義,内,CIT,インフラ／ヒト／新規,2a 個別案件型ｼｽﾃﾑ開発,201,インフラサービス,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,5400000,4320000,,,,1080000,0.2,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,横山,臼井,営業,PS,ES,SUBARU向けUiPath環境バージョンアップ　移行環境構築・移行作業（5-9月）,内,CIT,製造／ヒト／新規,5a 個別運用保守ｻｰﾋﾞｽ,320,指定なし,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,13460000,,,,,13460000,1,,,,,,0,0,,,,,,0,0,,,,,,0,0
B0,横山,臼井,営業,PS,ES,SUBARU向けUiPath環境バージョンアップ　並行運用サポート（10-11月）,内,CIT,製造／ヒト／新規,5a 個別運用保守ｻｰﾋﾞｽ,320,指定なし,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,3880000,,,,,3880000,1,,,,,,0,0
D,横山,臼井,営業,PS,ES,SUBARU向けUiPath環境バージョンアップ　本番運用サポート（20年度分）,内,CIT,製造／ヒト／新規,5a 個別運用保守ｻｰﾋﾞｽ,320,指定なし,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,,,,,0,0
A0,根来,臼井,営業,PS,ES,日立造船株式会社_UiPath、VBA開発支援（小松、堀）　2021年4月-5月,内,CIT,製造／ヒト／継続,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000,2523206,0,0,0,1076794,0.299,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,根来,臼井,営業,PS,ES,日立造船株式会社_UiPath導入支援（金子）　2021年4月-5月,内,CIT,製造／ヒト／継続,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900000,1500000,0,0,0,400000,0.211,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,八木,臼井,営業,PS,ES,PFP_Uipath導入推進支援_2021年4月-2021年9月,内,CIT,製造／ヒト／継続,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,3000000,1842000,,,,1158000,0.386,,,,,,0,0,,,,,,0,0,3000000,1842000,,,,1158000,0.386,,,,,,0,0,,,,,,0,0,,,,,,0,0
D,中村,臼井,営業,PS,ES,ホンダ向けRPA支援,内,製造,製造／ヒト／新規,2a 個別案件型システム開発,999,指定なし,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,,,,,0,0,0,,,,,0,0,0,,,,,0,0,4250000,,,,,4250000,1,6800000,,,,,6800000,1,6800000,,,,,6800000,1,6800000,,,,,6800000,1
A0,八木,臼井,営業,PS,ES,コミッション_松永製作所向けライセンス販売手数料,内,製造,製造／CAD／モノ／新規,7a その他諸口,320,その他,ISID,モノ,,,,,,0,0,,,,,,0,0,135000,0,0,0,0,135000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
C0,八木,臼井,営業,PS,ES,大阪建築技術協会_UiPathロボット開発支援_2021年4月-2021年6月,内,CIT,製造／ヒト／継続,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,0,,,,,0,0,,,,,,0,0,,,0,0,,0,0,600000,450000,,,,150000,0.25,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,八木,臼井,営業,PS,ES,阪大微研_UiPath OC構築作業_2021年4月,内,CIT,製造／ヒト／継続,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440000,353952,0,0,0,86048,0.196,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,八木,臼井,営業,PS,ES,阪大微研_UiPath推進支援_2021年4月-2021年9月,内,CIT,製造／ヒト／継続,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320000,738000,,,,582000,0.441,,,,,,0,0,,,,,,0,0,1320000,738000,,,,582000,0.441,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,八木,臼井,営業,PS,ES,ダイキン工業_CAD onVDIオンプレ環境構築,内,CIT,製造／ヒト／継続,2a 個別案件型ｼｽﾃﾑ開発,204,VDI,ISID,ヒト,,,,,,0,0,,,,,,0,0,1690000,100000,0,600,1323903,265497,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,八木,臼井,営業,PS,ES,ダイキン工業_オンプレサーバ現地設置作業,内,CIT,製造／ヒト／継続,2a 個別案件型ｼｽﾃﾑ開発,204,VDI,ISID,ヒト,,,,,,0,0,,,,,,0,0,1096000,0,0,127232,749548,219220,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,八木,臼井,営業,PS,ES,ダイキン工業_Citrixオンプレ評価支援,内,CIT,製造／ヒト／継続,2a 個別案件型ｼｽﾃﾑ開発,204,VDI,ISID,ヒト,,,,,,0,0,,,,,,0,0,400000,0,0,0,425096,-25096,-0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,八木,臼井,営業,PS,ES,PFP_UiPathロボット改修支援,内,CIT,製造／ヒト／継続,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,300000,225000,0,0,0,75000,0.25,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
